example_id,view_id,label,domain,source_name,source_group,action_id,frames_dir,frame_count,fps,center_frame,auxiliary_label,fold
nhb_20_ Netherlands v Mexico ｜ 2014 FIFA World Cup ｜ Full Match_44fc0a797a_f443b98b2e54_f00100250_negative_sample,primary,0,native,nhb_20_ Netherlands v Mexico ｜ 2014 FIFA World Cup ｜ Full Match_44fc0a797a.mp4,native::nhb_20_ Netherlands v Mexico ｜ 2014 FIFA World Cup ｜ Full Match_44fc0a797a.mp4,,dataset/not_handball/nhb_20_ Netherlands v Mexico ｜ 2014 FIFA World Cup ｜ Full Match_44fc0a797a_f443b98b2e54_f00100250_negative_sample/frames,41,25.0,100250,,0
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018300_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018300_negative_sample/frames,41,30.0,18300,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018450_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018450_negative_sample/frames,41,30.0,18450,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018600_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00018600_negative_sample/frames,41,30.0,18600,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030300_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030300_negative_sample/frames,41,30.0,30300,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030450_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030450_negative_sample/frames,41,30.0,30450,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030600_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00030600_negative_sample/frames,41,30.0,30600,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075000_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075000_negative_sample/frames,41,30.0,75000,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075300_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075300_negative_sample/frames,41,30.0,75300,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075450_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00075450_negative_sample/frames,41,30.0,75450,,4
nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00150000_negative_sample,primary,0,native,nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,native::nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81.mp4,,dataset/not_handball/nhb_21_ Brazil v Germany ｜ 2014 FIFA World Cup ｜ Full Match_cb30304c81_794fdae190f4_f00150000_negative_sample/frames,41,30.0,150000,,4
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00006000_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00006000_negative_sample/frames,41,30.0,6000,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00006150_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00006150_negative_sample/frames,41,30.0,6150,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00015000_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00015000_negative_sample/frames,41,30.0,15000,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00015150_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00015150_negative_sample/frames,41,30.0,15150,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090000_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090000_negative_sample/frames,41,30.0,90000,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090150_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090150_negative_sample/frames,41,30.0,90150,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090300_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090300_negative_sample/frames,41,30.0,90300,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090450_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090450_negative_sample/frames,41,30.0,90450,,1
nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090600_negative_sample,primary,0,native,nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,native::nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe.mp4,,dataset/not_handball/nhb_22_ FULL MATCH： Portugal v Spain ｜ 2018 FIFA World Cup_cded18cbfe_4e54c66c5086_f00090600_negative_sample/frames,41,30.0,90600,,1
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00007500_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00007500_negative_sample/frames,41,25.0,7500,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00007625_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00007625_negative_sample/frames,41,25.0,7625,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025000_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025000_negative_sample/frames,41,25.0,25000,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025250_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025250_negative_sample/frames,41,25.0,25250,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025625_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00025625_negative_sample/frames,41,25.0,25625,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100000_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100000_negative_sample/frames,41,25.0,100000,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100125_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100125_negative_sample/frames,41,25.0,100125,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100375_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00100375_negative_sample/frames,41,25.0,100375,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00125000_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00125000_negative_sample/frames,41,25.0,125000,,2
nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00125125_negative_sample,primary,0,native,nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,native::nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889.mp4,,dataset/not_handball/nhb_23_ Germany v England ｜ 2010 FIFA World Cup ｜ Full Match_f15bb3c889_71c4b5e74531_f00125125_negative_sample/frames,41,25.0,125125,,2
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024000_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024000_negative_sample/frames,41,30.0000045111432,24000,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024150_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024150_negative_sample/frames,41,30.0000045111432,24150,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024300_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024300_negative_sample/frames,41,30.0000045111432,24300,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024450_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00024450_negative_sample/frames,41,30.0000045111432,24450,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00075000_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00075000_negative_sample/frames,41,30.0000045111432,75000,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00075150_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00075150_negative_sample/frames,41,30.0000045111432,75150,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00150300_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00150300_negative_sample/frames,41,30.0000045111432,150300,,4
nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00150750_negative_sample,primary,0,native,nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,native::nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b.mp4,,dataset/not_handball/nhb_24_ Brazil v Belgium ｜ 2018 FIFA World Cup ｜ Full Match_fc442ec86b_7c7adfd21974_f00150750_negative_sample/frames,41,30.0000045111432,150750,,4
nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670_6844eec53c15_f00008991_negative_sample,primary,0,native,nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670.mp4,native::nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670.mp4,,dataset/not_handball/nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670_6844eec53c15_f00008991_negative_sample/frames,41,29.970030448222147,8991,,3
nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670_6844eec53c15_f00009141_negative_sample,primary,0,native,nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670.mp4,native::nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670.mp4,,dataset/not_handball/nhb_25_ Brazil v France ｜ 2006 FIFA World Cup ｜ Full Match_4c47d25670_6844eec53c15_f00009141_negative_sample/frames,41,29.970030448222147,9141,,3
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00000620_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00000620_negative_sample/frames,41,60.0,620,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00000920_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00000920_negative_sample/frames,41,60.0,920,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00003600_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00003600_negative_sample/frames,41,60.0,3600,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00003900_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00003900_negative_sample/frames,41,60.0,3900,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00005700_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00005700_negative_sample/frames,41,60.0,5700,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00006600_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00006600_negative_sample/frames,41,60.0,6600,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00007500_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00007500_negative_sample/frames,41,60.0,7500,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00009600_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00009600_negative_sample/frames,41,60.0,9600,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00010200_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00010200_negative_sample/frames,41,60.0,10200,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00011100_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00011100_negative_sample/frames,41,60.0,11100,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00011400_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00011400_negative_sample/frames,41,60.0,11400,,1
nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00012300_negative_sample,primary,0,native,nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,native::nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7.mp4,,dataset/not_handball/nhb_26_ IMPOSSIBLE Goalkeeper Saves in Football_adc3ff0be7_daf38afac8a1_f00012300_negative_sample/frames,41,60.0,12300,,1
